function_id,scenario,dataset,arrival_time,inter_arrival,dependency_load_time,function_duration,completion_time,latency,chosen_state,effective_load_time,start_time,completion_time_scheduled,latency_scheduled
949,S2,A_heavy,7.766520267440561,0.0075820359183041,2.399387293854508,2.6590872275726136,12.824994788867684,5.058474521427123,Cold,2.399387293854508,7.7714126032203446,12.829887124647467,5.063366857206906
950,S2,A_heavy,7.774166798428106,0.0076465309875445,2.241259479809832,1.669117343284951,11.684543621522888,3.910376823094782,Cold,2.241259479809832,7.776210060082233,11.686586883177016,3.91242008474891
951,S2,A_heavy,7.783281250339836,0.0091144519117292,2.045814072864455,0.912779610187196,10.741874933391486,2.9585936830516504,Cold,2.045814072864455,7.785321486021217,10.743915169072867,2.9606339187330315
952,S2,A_heavy,7.78488810057849,0.0016068502386546,2.071489953602496,1.684127796720827,11.540505850901813,3.7556177503233226,Cold,2.071489953602496,7.785321486021217,11.540939236344538,3.7560511357660484
953,S2,A_heavy,7.805373180251584,0.0204850796730941,1.6925742157196786,2.282263705524998,11.78021110149626,3.974837921244676,Cold,1.6925742157196786,7.806333500501426,11.781171421746102,3.975798241494518
954,S2,A_heavy,7.809894927204469,0.0045217469528859,2.381491781644864,1.7907708487177445,11.982157557567078,4.172262630362608,Cold,2.381491781644864,7.811092468987446,11.983355099350055,4.173460172145586
955,S2,A_heavy,7.8139208505322015,0.0040259233277322,2.041893140879928,2.4477189318928767,12.303532923305006,4.489612072772805,Cold,2.041893140879928,7.820792810970333,12.310404883743136,4.496484033210934
956,S2,A_heavy,7.8200184916373905,0.006097641105189,2.0934715924837244,1.5853613448310606,11.498851428952175,3.678832937314785,Cold,2.0934715924837244,7.820792810970333,11.499625748285117,3.679607256647727
957,S2,A_heavy,7.820419363839823,0.0004008722024331,2.292536355681018,2.196437110428865,12.309392829949706,4.488973466109883,Cold,2.292536355681018,7.820792810970333,12.309766277080216,4.489346913240393
958,S2,A_heavy,7.821934878048567,0.0015155142087439,1.4111073840132864,1.210123570678744,10.4431658327406,2.621230954692032,Cold,1.4111073840132864,7.830666487571338,10.451897442263368,2.629962564214801
959,S2,A_heavy,7.8330977038021,0.011162825753533,2.2106063558000546,2.448612760618905,12.49231682022106,4.65921911641896,Cold,2.2106063558000546,7.845314575019687,12.504533691438647,4.671435987636547
960,S2,A_heavy,7.833817939432698,0.0007202356305986,1.292860904434738,2.000531131388657,11.127209975256092,3.293392035823395,Cold,1.292860904434738,7.845314575019687,11.138706610843082,3.3048886714103842
961,S2,A_heavy,7.841519624590908,0.0077016851582092,1.5180129283673318,1.2489416548025214,10.60847420776076,2.766954583169853,Cold,1.5180129283673318,7.845314575019687,10.612269158189541,2.770749533598633
962,S2,A_heavy,7.843865458204244,0.002345833613337,1.503415681404764,1.442204581695176,10.789485721304183,2.945620263099941,Cold,1.503415681404764,7.845314575019687,10.790934838119627,2.9470693799153826
963,S2,A_heavy,7.847974977011955,0.0041095188077099,2.467788202583711,2.4469391588800318,12.762702338475696,4.914727361463742,Cold,2.467788202583711,7.857704385929287,12.772431747393028,4.924456770381074
964,S2,A_heavy,7.85081374527824,0.0028387682662845,2.2848058356218903,1.861722718455345,11.997342299355475,4.146528554077236,Cold,2.2848058356218903,7.857704385929287,12.004232940006522,4.153419194728283
965,S2,A_heavy,7.854476649259263,0.0036629039810237,2.0517547923853896,1.2752691688647588,11.181500610509412,3.3270239612501484,Cold,2.0517547923853896,7.857704385929287,11.184728347179435,3.330251697920172
966,S2,A_heavy,7.865056349147919,0.0105796998886557,2.090585142423085,2.927996618814655,12.88363811038566,5.018581761237741,Cold,2.090585142423085,7.873401351437527,12.891983112675268,5.026926763527349
967,S2,A_heavy,7.867994445311298,0.0029380961633795,1.8431091916038569,2.373275043597154,12.084378680512309,4.21638423520101,Cold,1.8431091916038569,7.873401351437527,12.089785586638538,4.221791141327239
968,S2,A_heavy,7.874958141400513,0.0069636960892141,2.4206360006627787,2.905696631587552,13.201290773650843,5.32633263225033,Cold,2.4206360006627787,7.8833490927061005,13.209681724956432,5.3347235835559195
969,S2,A_heavy,7.880344472956265,0.0053863315557521,1.7443881293235424,1.739631099792755,11.364363702072565,3.484019229116297,Cold,1.7443881293235424,7.8833490927061005,11.367368321822397,3.487023848866132
970,S2,A_heavy,7.889425022315371,0.0090805493591056,1.5707765648048415,1.8452207495217847,11.305422336641998,3.415997314326627,Cold,1.5707765648048415,7.8906393531762085,11.306636667502834,3.4172116451874635
971,S2,A_heavy,7.912441036044646,0.0230160137292747,1.2445530053973866,2.7755014756070424,11.932495517049077,4.020054481004429,Cold,1.2445530053973866,7.920750984646437,11.940805465650866,4.028364429606221
972,S2,A_heavy,7.923431913305104,0.0109908772604586,2.179308478391587,1.9551085485398465,12.057848940236536,4.134417026931433,Cold,2.179308478391587,7.926516134444734,12.060933161376166,4.137501248071062
973,S2,A_heavy,7.925448543415471,0.002016630110367,2.101665898113387,2.356013606192468,12.383128047721328,4.457679504305856,Cold,2.101665898113387,7.926516134444734,12.384195638750588,4.458747095335117
974,S2,A_heavy,7.925712540739006,0.0002639973235354,1.5765325577862024,1.354780330490166,10.857025429015374,2.931312888276368,Cold,1.5765325577862024,7.926516134444734,10.857829022721104,2.9321164819820975
975,S2,A_heavy,7.928247284922386,0.0025347441833798,1.037790120938844,1.7827982311458093,10.74883563700704,2.820588352084653,Cold,1.037790120938844,7.929856365662042,10.750444717746696,2.82219743282431
976,S2,A_heavy,7.935781123687995,0.0075338387656091,2.258495991577016,1.0715897047827814,11.265866820047792,3.330085696359797,Cold,2.258495991577016,7.937165573549752,11.267251269909549,3.3314701462215535
977,S2,A_heavy,7.936221084338827,0.0004399606508314,1.0171269751811105,1.2531560789293157,10.206504138449253,2.270283054110425,Cold,1.0171269751811105,7.937165573549752,10.207448627660177,2.2712275433213502
978,S2,A_heavy,7.941936967305712,0.0057158829668849,2.055549669443576,0.8020755135887885,10.799562150338076,2.857625183032364,Cold,2.055549669443576,7.967560325063469,10.825185508095833,2.883248540790121
979,S2,A_heavy,7.949507207638942,0.0075702403332296,2.4553856645890857,0.8863831136270526,11.291275985855082,3.34176877821614,Cold,2.4553856645890857,7.967560325063469,11.309329103279607,3.359821895640665
980,S2,A_heavy,7.952897473288426,0.0033902656494841,1.6564919922223051,2.9500244109892444,12.559413876499974,4.606516403211548,Cold,1.6564919922223051,7.967560325063469,12.574076728275017,4.621179254986591
981,S2,A_heavy,7.965177889614649,0.0122804163262227,1.352460107493929,1.333178129300877,10.650816126409456,2.685638236794807,Cold,1.352460107493929,7.967560325063469,10.653198561858277,2.6880206722436277
982,S2,A_heavy,7.966117213904355,0.0009393242897056,2.0573065150650724,2.2592835609088047,12.282707289878232,4.316590075973877,Cold,2.0573065150650724,7.967560325063469,12.284150401037348,4.3180331871329924
983,S2,A_heavy,7.966768134785958,0.000650920881602,2.2256922130233776,2.646019337359146,12.83847968516848,4.871711550382524,Cold,2.2256922130233776,7.967560325063469,12.839271875445993,4.8725037406600356
984,S2,A_heavy,7.977623529871094,0.0108553950851366,1.819645474116771,2.0114530103204418,11.808722014308303,3.831098484437211,Cold,1.819645474116771,7.9897453189981595,11.820843803435373,3.8432202735642793
985,S2,A_heavy,7.9833249484266195,0.0057014185555255,2.4505529128842194,1.1369179001847036,11.570795761495544,3.587470813068923,Cold,2.4505529128842194,7.9897453189981595,11.577216132067083,3.593891183640463
986,S2,A_heavy,7.993041970557729,0.0097170221311095,1.0775030824869416,2.401856162139566,11.472401215184236,3.479359244626507,Cold,1.0775030824869416,8.000656916126978,11.480016160753486,3.486974190195757
987,S2,A_heavy,7.99779717055047,0.0047551999927404,1.757193397456792,2.120553102219083,11.875543670226346,3.877746499675876,Cold,1.757193397456792,8.000656916126978,11.878403415802854,3.880606245252384
988,S2,A_heavy,8.000154639331791,0.002357468781321,2.077680920983825,2.4087512965642253,12.486586856879844,4.486432217548051,Cold,2.077680920983825,8.000656916126978,12.487089133675028,4.486934494343236
989,S2,A_heavy,8.014403170153217,0.0142485308214266,2.2939607067237686,2.493442570285592,12.801806447162576,4.787403277009359,Cold,2.2939607067237686,8.019410785318975,12.806814062328336,4.792410892175118
990,S2,A_heavy,8.027790849852886,0.0133876796996682,1.268883417861685,2.94590280890644,12.24257707662101,4.214786226768124,Cold,1.268883417861685,8.028202533964413,12.242988760732537,4.215197910879651
991,S2,A_heavy,8.037677923350463,0.009887073497576,2.200005222645522,2.061839216058762,12.299522362054748,4.261844438704285,Cold,2.200005222645522,8.042190285197163,12.304034723901449,4.2663568005509855
992,S2,A_heavy,8.040325036808698,0.0026471134582336,1.829060613577818,1.551610447919324,11.42099609830584,3.380671061497141,Cold,1.829060613577818,8.042190285197163,11.422861346694305,3.382536309885607
993,S2,A_heavy,8.047759710806393,0.0074346739976955,1.5948305229849449,2.226622025180521,11.869212258971858,3.8214525481654658,Cold,1.5948305229849449,8.049502719482533,11.870955267647998,3.823195556841606
994,S2,A_heavy,8.051491460602891,0.0037317497964985,1.1975725428686403,0.9505695603337776,10.199633563805309,2.1481421032024173,Cold,1.1975725428686403,8.06379858474454,10.211940687946957,2.160449227344065
995,S2,A_heavy,8.05229188339128,0.0008004227883887,2.2979436383633685,2.77427410030749,13.124509622062138,5.072217738670858,Cold,2.2979436383633685,8.06379858474454,13.136016323415397,5.083724440024117
996,S2,A_heavy,8.073064382087427,0.020772498696147,1.235909812269573,1.062638224944033,10.371612419301034,2.2985480372136067,Cold,1.235909812269573,8.076977885311127,10.375525922524734,2.3024615404373066
997,S2,A_heavy,8.074290469160923,0.001226087073496,1.4646817888136487,1.5212542433488,11.06022650132337,2.9859360321624475,Cold,1.4646817888136487,8.076977885311127,11.062913917473576,2.9886234483126533
998,S2,A_heavy,8.099294557936947,0.025004088776023,1.435068297943655,2.594639837377466,12.129002693258068,4.029708135321121,Cold,1.435068297943655,8.11841779832083,12.148125933641952,4.048831375705005
999,S2,A_heavy,8.104216233043537,0.0049216751065906,2.3071210512862814,2.114087232327566,12.525424516657385,4.421208283613847,Cold,2.3071210512862814,8.11841779832083,12.539626081934678,4.43540984889114
1000,S2,A_heavy,8.105922318726149,0.0017060856826122,2.0090544913133472,1.6659981446103729,11.78097495464987,3.6750526359237217,Cold,2.0090544913133472,8.11841779832083,11.79347043424455,3.6875481155184016
1001,S2,A_heavy,8.112427900777414,0.0065055820512644,2.1950220957870585,1.8415584506250475,12.14900844718952,4.036580546412106,Cold,2.1950220957870585,8.11841779832083,12.154998344732936,4.042570443955523
1002,S2,A_heavy,8.129620749063097,0.0171928482856838,1.3757018481887484,2.680004265044797,12.185326862296645,4.055706113233546,Cold,1.3757018481887484,8.158212770836471,12.213918884070017,4.08429813500692
1003,S2,A_heavy,8.140600813889185,0.0109800648260872,1.9373111494104984,1.5480096493317628,11.625921612631446,3.4853207987422614,Cold,1.9373111494104984,8.158212770836471,11.64353356957873,3.502932755689546
1004,S2,A_heavy,8.1542907624398,0.0136899485506146,1.857618974715623,2.713229306586777,12.7251390437422,4.5708482813024,Cold,1.857618974715623,8.158212770836471,12.72906105213887,4.574770289699071
1005,S2,A_heavy,8.163251076732886,0.0089603142930866,2.249245565182407,0.9938957481487214,11.406392390064015,3.243141313331129,Cold,2.249245565182407,8.164081955179142,11.40722326851027,3.2439721917773845
1006,S2,A_heavy,8.173072358700733,0.0098212819678461,2.359130590721891,2.508956561858988,13.041159511281611,4.868087152580879,Cold,2.359130590721891,8.179328647045041,13.04741579962592,4.874343440925188
1007,S2,A_heavy,8.188837125267819,0.0157647665670856,1.0182351572160802,2.66460479272042,11.87167707520432,3.682839949936501,Cold,1.0182351572160802,8.190445805733933,11.873285755670434,3.684448630402615
1008,S2,A_heavy,8.19123078789732,0.002393662629501,2.011029878588189,1.1999988362421452,11.402259502727654,3.2110287148303343,Cold,2.011029878588189,8.203957680124692,11.414986394955026,3.223755607057706
1009,S2,A_heavy,8.19683260178208,0.0056018138847603,1.0777536986795937,1.746762371218841,11.021348671680515,2.824516069898434,Cold,1.0777536986795937,8.203957680124692,11.028473750023126,2.8316411482410455
1010,S2,A_heavy,8.198916044524632,0.002083442742551,1.8232879976160337,1.1640995042600424,11.186303546400708,2.987387501876075,Cold,1.8232879976160337,8.203957680124692,11.191345182000767,2.992429137476135
1011,S2,A_heavy,8.23554569800301,0.0366296534783777,1.4314490935655173,2.354529083787279,12.021523875355806,3.785978177352796,Cold,1.4314490935655173,8.243674355078698,12.029652532431493,3.794106834428483
1012,S2,A_heavy,8.259574562897347,0.0240288648943367,1.4601648992832117,1.977765089735645,11.697504551916204,3.4379299890188566,Cold,1.4601648992832117,8.266147158729389,11.704077147748245,3.4445025848508983
1013,S2,A_heavy,8.259909772074058,0.0003352091767114,1.529437755178535,2.1977113627583065,11.9870588900109,3.7271491179368414,Cold,1.529437755178535,8.266147158729389,11.99329627666623,3.733386504592172
1014,S2,A_heavy,8.270099201767357,0.0101894296932977,1.931938673574415,1.2322713273036645,11.434309202645435,3.1642100008780787,Cold,1.931938673574415,8.274986364211207,11.439196365089286,3.169097163321929
1015,S2,A_heavy,8.29171239807965,0.0216131963122937,1.5010749485031538,1.265840896515323,11.058628243098129,2.766915845018477,Cold,1.5010749485031538,8.296767174144044,11.063683019162522,2.771970621082872
1016,S2,A_heavy,8.293372004957881,0.001659606878232,2.0990485758854205,0.8912941161217941,11.283714696965095,2.9903426920072143,Cold,2.0990485758854205,8.296767174144044,11.287109866151258,2.9937378611933774
1017,S2,A_heavy,8.30036536260493,0.0069933576470491,1.6067910783608046,1.5085485774306056,11.41570501839634,3.115339655791411,Cold,1.6067910783608046,8.301490343536651,11.416829999328062,3.1164646367231317
1018,S2,A_heavy,8.320955906472642,0.0205905438677127,1.102529800464938,2.031438254934085,11.454923961871664,3.1339680553990217,Cold,1.102529800464938,8.32152270176161,11.455490757160632,3.1345348506879898
1019,S2,A_heavy,8.321243702502178,0.000287796029535,2.175639763726161,2.6874568107941235,13.184340277022464,4.863096574520286,Cold,2.175639763726161,8.32152270176161,13.184619276281897,4.863375573779718
1020,S2,A_heavy,8.331205456309618,0.0099617538074407,1.428637486889059,2.2672403844090976,12.027083327607777,3.6958778712981566,Cold,1.428637486889059,8.33439702738252,12.030274898680677,3.6990694423710586
1021,S2,A_heavy,8.334146247682495,0.0029407913728767,1.649150319398894,1.7578719114794532,11.741168478560844,3.407022230878347,Cold,1.649150319398894,8.33439702738252,11.741419258260867,3.407273010578372
1022,S2,A_heavy,8.35566498661046,0.0215187389279639,2.028165824832852,2.896864251667103,13.280695063110414,4.925030076499954,Cold,2.028165824832852,8.37596323201719,13.300993308517146,4.945328321906686
1023,S2,A_heavy,8.38518556929898,0.0295205826885187,1.498684235723068,2.38233944126683,12.266209246288875,3.881023676989898,Cold,1.498684235723068,8.386162076379957,12.267185753369855,3.8820001840708755
1024,S2,A_heavy,8.409245349975988,0.0240597806770081,1.0848784842200734,2.84636344629761,12.340487280493672,3.931241930517684,Cold,1.0848784842200734,8.413200167761488,12.344442098279172,3.9351967483031842
1025,S2,A_heavy,8.414602528352642,0.0053571783766538,1.5608815705192205,1.9606935411987647,11.936177640070628,3.5215751117179863,Cold,1.5608815705192205,8.420158755943937,11.941733867661924,3.527131339309282
1026,S2,A_heavy,8.431109284242103,0.0165067558894613,2.416672874041456,1.3695894045449073,12.217371562828465,3.7862622785863618,Cold,2.416672874041456,8.438450305168388,12.224712583754751,3.7936032995126485
1027,S2,A_heavy,8.446621178186263,0.0155118939441589,1.9626015959478371,0.9162187100023884,11.325441484136489,2.878820305950226,Cold,1.9626015959478371,8.446777281950641,11.325597587900868,2.878976409714605
1028,S2,A_heavy,8.449824015865593,0.0032028376793294,2.0072187230008103,2.3973866732644717,12.854429412130871,4.40460539626528,Cold,2.0072187230008103,8.452922824647537,12.857528220912819,4.407704205047226
1029,S2,A_heavy,8.464537328710549,0.0147133128449554,1.94842323045646,1.0668665956121752,11.479827154779183,3.015289826068635,Cold,1.94842323045646,8.465259889029713,11.480549715098348,3.0160123863878
1030,S2,A_heavy,8.464851577004456,0.0003142482939075,1.2984882084391551,1.466105282198328,11.229445067641938,2.7645934906374823,Cold,1.2984882084391551,8.465259889029713,11.229853379667196,2.7650018026627396
1031,S2,A_heavy,8.472409982340189,0.0075584053357317,1.6275007961534202,1.9714359973445743,12.071346775838183,3.5989367934979946,Cold,1.6275007961534202,8.47272959810287,12.071666391600864,3.5992564092606756
1032,S2,A_heavy,8.4745881176835,0.0021781353433107,2.126409697544977,2.041716493115445,12.64271430834392,4.168126190660422,Cold,2.126409697544977,8.483552092089845,12.651678282750266,4.177090165066767
1033,S2,A_heavy,8.475658765745763,0.0010706480622637,1.1520593463297386,2.121283033371699,11.749001145447204,3.27334237970144,Cold,1.1520593463297386,8.483552092089845,11.756894471791284,3.2812357060455213
1034,S2,A_heavy,8.4763260602733,0.0006672945275365,1.4167791641345684,1.1657617267693414,11.05886695117721,2.5825408909039105,Cold,1.4167791641345684,8.483552092089845,11.066092982993755,2.5897669227204556
1035,S2,A_heavy,8.486256709854034,0.0099306495807353,1.4144786626987804,1.6354222906076274,11.53615766316044,3.049900953306407,Cold,1.4144786626987804,8.487966800293421,11.537867753599828,3.051611043745794
1036,S2,A_heavy,8.48971775996294,0.0034610501089047,1.648028391391759,2.1578272996573267,12.295573451012023,3.8058556910490857,Cold,1.648028391391759,8.496047624064946,12.301903315114032,3.8121855551510926
1037,S2,A_heavy,8.500468896939775,0.0107511369768364,2.470553111413277,2.9336015021943265,13.90462351054738,5.404154613607604,Cold,2.470553111413277,8.506156982218547,13.910311595826151,5.409842698886376
1038,S2,A_heavy,8.501032146402189,0.0005632494624122,1.101253820025733,2.4007885029393154,12.003074469367236,3.502042322965048,Cold,1.101253820025733,8.506156982218547,12.008199305183595,3.5071671587814066
1039,S2,A_heavy,8.504188482914003,0.0031563365118139,1.7780514915708925,2.8297282656067075,13.111968240091604,4.6077797571776,Cold,1.7780514915708925,8.506156982218547,13.113936739396147,4.609748256482144
1040,S2,A_heavy,8.510650345534003,0.0064618626200004,1.2690470230183155,2.4768665282911897,12.25656389684351,3.7459135513095054,Cold,1.2690470230183155,8.528630846149161,12.274544397458666,3.7638940519246624
1041,S2,A_heavy,8.523684489978486,0.0130341444444832,2.456014818114616,2.101777331563281,13.081476639656383,4.557792149677898,Cold,2.456014818114616,8.528630846149161,13.086422995827057,4.562738505848571
1042,S2,A_heavy,8.526883070037153,0.0031985800586679,1.1699552570911962,1.222451412099958,10.919289739228308,2.392406669191155,Cold,1.1699552570911962,8.528630846149161,10.921037515340315,2.394154445303162
1043,S2,A_heavy,8.535076479090504,0.0081934090533513,1.605401503542387,2.2667084341635286,12.40718641679642,3.872109937705917,Cold,1.605401503542387,8.560199733102246,12.432309670808163,3.8972331917176586
1044,S2,A_heavy,8.553171159579874,0.0180946804893689,2.106827477251909,2.171435045111796,12.83143368194358,4.278262522363706,Cold,2.106827477251909,8.560199733102246,12.838462255465952,4.285291095886079
1045,S2,A_heavy,8.561144130488808,0.007972970908934,2.056831642041168,2.1254321750059866,12.743407947535962,4.182263817047154,Cold,2.056831642041168,8.56982809932123,12.752091916368384,4.190947785879576
1046,S2,A_heavy,8.563354260846857,0.0022101303580487,1.6340929553408985,1.8775289095741297,12.074976125761886,3.5116218649150284,Cold,1.6340929553408985,8.56982809932123,12.081449964236258,3.5180957033894007
1047,S2,A_heavy,8.563560122628058,0.0002058617812012,1.5197862519290777,1.9630445287764064,12.04639090333354,3.4828307807054824,Cold,1.5197862519290777,8.56982809932123,12.052658880026714,3.489098757398656
1048,S2,A_heavy,8.580568303347842,0.0170081807197848,1.596418567829306,1.535773559659829,11.712760430836976,3.132192127489134,Cold,1.596418567829306,8.603511647843677,11.73570377533281,3.155135471984968
1049,S2,A_heavy,8.580747460549178,0.0001791572013355,1.3964143947379588,1.9424879238130672,11.919649779100205,3.3389023185510247,Cold,1.3964143947379588,8.603511647843677,11.942413966394701,3.3616665058455233
1050,S2,A_heavy,8.59805627527088,0.0173088147217014,1.3079994080601998,1.2346229924926522,11.14067867582373,2.542622400552851,Cold,1.3079994080601998,8.603511647843677,11.146134048396528,2.548077773125648
1051,S2,A_heavy,8.604329306274792,0.0062730310039129,1.724559546338335,2.571383674192829,12.900272526805956,4.295943220531164,Cold,1.724559546338335,8.609384391326184,12.905327611857349,4.3009983055825565
1052,S2,A_heavy,8.627645904964732,0.0233165986899388,1.402800634101411,1.2087093003371572,11.2391558394033,2.6115099344385677,Cold,1.402800634101411,8.664677640650151,11.276187575088718,2.6485416701239863
1053,S2,A_heavy,8.641007342656591,0.0133614376918593,1.4311924973458752,0.9869258377568262,11.059125677759294,2.4181183351027027,Cold,1.4311924973458752,8.664677640650151,11.082795975752854,2.4417886330962624
1054,S2,A_heavy,8.692525629413652,0.051518286757061,1.985134095211836,1.7597412579857463,12.437400982611234,3.744875353197582,Cold,1.985134095211836,8.70322270663516,12.448098059832741,3.7555724304190896
1055,S2,A_heavy,8.696124617887387,0.0035989884737356,2.4528059975498384,2.2482763669133363,13.39720698235056,4.701082364463174,Cold,2.4528059975498384,8.70322270663516,13.404305071098333,4.708180453210947
1056,S2,A_heavy,8.708270661713316,0.0121460438259288,1.9054558008390623,1.762977014853791,12.376703477406169,3.668432815692853,Cold,1.9054558008390623,8.73139536925511,12.399828184947962,3.6915575232346463
1057,S2,A_heavy,8.71255440340184,0.0042837416885245,1.1154692005974494,1.408859090292879,11.236882694292168,2.5243282908903275,Cold,1.1154692005974494,8.73139536925511,11.255723660145437,2.543169256743596
1058,S2,A_heavy,8.718001797604217,0.0054473942023765,1.1133754207811004,2.0279766045589698,11.859353822944286,3.141352025340069,Cold,1.1133754207811004,8.73139536925511,11.87274739459518,3.1547455969909635
1059,S2,A_heavy,8.726231238501118,0.0082294408969009,2.427134831268349,1.56340513790684,12.716771207676306,3.990539969175188,Cold,2.427134831268349,8.73139536925511,12.721935338430299,3.9957040999291813
1060,S2,A_heavy,8.743472189034721,0.0172409505336032,1.4459361854610004,2.852308918278593,13.041717292774315,4.298245103739594,Cold,1.4459361854610004,8.752970162140016,13.05121526587961,4.30774307684489
1061,S2,A_heavy,8.777975497675065,0.0345033086403442,1.1381004791237133,2.829819307127859,12.745895283926636,3.9679197862515703,Cold,1.1381004791237133,8.788524998474873,12.756444784726444,3.9784692870513787
1062,S2,A_heavy,8.79016047359456,0.0121849759194935,1.898566880725572,1.9052180039386104,12.593945358258743,3.803784884664184,Cold,1.898566880725572,8.806265344118637,12.61005022878282,3.8198897551882602
1063,S2,A_heavy,8.794667841874485,0.0045073682799261,1.935473167435399,1.5213447868401688,12.251485796150051,3.456817954275568,Cold,1.935473167435399,8.806265344118637,12.263083298394205,3.46841545651972
1064,S2,A_heavy,8.79922675500631,0.0045589131318252,1.9727572301780325,2.421691310704606,13.19367529588895,4.394448540882639,Cold,1.9727572301780325,8.806265344118637,13.200713885001276,4.401487129994965
1065,S2,A_heavy,8.810375236472758,0.0111484814664472,1.401103041786312,0.8807684756627466,11.092246753921817,2.2818715174490585,Cold,1.401103041786312,8.820356817441857,11.102228334890915,2.291853098418157
1066,S2,A_heavy,8.812648812473254,0.0022735760004966,1.0226660263217124,1.8444918132960328,11.679806652091,2.867157839617745,Cold,1.0226660263217124,8.820356817441857,11.687514657059602,2.8748658445863473
1067,S2,A_heavy,8.813624368053093,0.0009755555798388,2.447523054181708,1.5399114673947338,12.801058889629536,3.987434521576443,Cold,2.447523054181708,8.820356817441857,12.8077913390183,3.994166970965207
1068,S2,A_heavy,8.817273695816377,0.0036493277632843,1.3763395685366535,2.825178947225621,13.018792211578653,4.201518515762276,Cold,1.3763395685366535,8.820356817441857,13.021875333204132,4.204601637387755
1069,S2,A_heavy,8.82009543836986,0.0028217425534818,2.014039432078821,0.8264066599999016,11.660541530448585,2.840446092078724,Cold,2.014039432078821,8.820356817441857,11.66080290952058,2.8407074711507203
1070,S2,A_heavy,8.823023894117629,0.0029284557477692,2.0599448048180644,2.016192726580368,12.89916142551606,4.076137531398432,Cold,2.0599448048180644,8.827600703659385,12.903738235057817,4.0807143409401885
1071,S2,A_heavy,8.825241070500624,0.0022171763829958,1.9150111256192288,2.4294598783465773,13.16971207446643,4.344471003965806,Cold,1.9150111256192288,8.827600703659385,13.172071707625191,4.346830637124567
1072,S2,A_heavy,8.825599443675102,0.0003583731744778,1.4693610913204722,1.8670395725528908,12.162000107548463,3.3364006638733628,Cold,1.4693610913204722,8.827600703659385,12.164001367532748,3.3384019238576457
1073,S2,A_heavy,8.825749740365369,0.0001502966902662,1.4066443806460986,0.9878866663579876,11.220280787369454,2.394531047004085,Cold,1.4066443806460986,8.827600703659385,11.222131750663472,2.396382010298103
1074,S2,A_heavy,8.862416223524638,0.0366664831592691,1.896502424054055,2.9394150580613854,13.698333705640078,4.835917482115439,Cold,1.896502424054055,8.882236907100705,13.718154389216146,4.855738165691507
1075,S2,A_heavy,8.867068054748739,0.0046518312241008,2.299143450417537,1.9396229490274155,13.10583445419369,4.238766399444952,Cold,2.299143450417537,8.882236907100705,13.121003306545656,4.253935251796918
1076,S2,A_heavy,8.8711100441442,0.0040419893954609,2.4201005933850936,2.151209737501825,13.442420375031118,4.571310330886918,Cold,2.4201005933850936,8.882236907100705,13.453547237987623,4.582437193843424
1077,S2,A_heavy,8.880596149549419,0.0094861054052203,1.1588587066056364,1.3205415219565162,11.359996378111571,2.4794002285621524,Cold,1.1588587066056364,8.882236907100705,11.361637135662857,2.481040986113438
1078,S2,A_heavy,8.88264802668226,0.0020518771328411,1.2322429188965798,1.8636957872349684,11.978586732813808,3.095938706131548,Cold,1.2322429188965798,8.883445274275044,11.979383980406592,3.096735953724332
1079,S2,A_heavy,8.907605995463424,0.0249579687811648,2.41710438817462,1.744128882308308,13.068839265946352,4.161233270482928,Cold,2.41710438817462,8.915378485523103,13.07661175600603,4.169005760542607
1080,S2,A_heavy,8.920467601979054,0.0128616065156298,2.1048028425021887,0.9647708524043644,11.990041296885606,3.069573694906552,Cold,2.1048028425021887,8.922984327488853,11.992558022395405,3.0720904204163517
1081,S2,A_heavy,8.921248132301063,0.0007805303220083,2.3244907372446595,1.033552777804428,12.27929164735015,3.3580435150490864,Cold,2.3244907372446595,8.922984327488853,12.28102784253794,3.359779710236877
1082,S2,A_heavy,8.925752838751341,0.0045047064502782,1.303948951203015,2.642439543161304,12.87214133311566,3.946388494364319,Cold,1.303948951203015,8.930654694188991,12.87704318855331,3.951290349801969
1083,S2,A_heavy,8.943360696752515,0.0176078580011737,1.8813788066641028,1.3276038948544986,12.152343398271116,3.2089827015186003,Cold,1.8813788066641028,8.949951065590234,12.158933767108834,3.215573070356319
1084,S2,A_heavy,8.967490376778523,0.0241296800260069,2.0517093916262104,1.2289081972969873,12.24810796570172,3.2806175889231977,Cold,2.0517093916262104,8.984799948874777,12.265417537797976,3.2979271610194534
1085,S2,A_heavy,8.9727402721377,0.0052498953591782,2.020167828170459,1.9108051927503065,12.903713293058466,3.930973020920765,Cold,2.020167828170459,8.984799948874777,12.915772969795542,3.9430326976578414
1086,S2,A_heavy,8.980660223575837,0.0079199514381369,1.6122275363000471,2.4912436889975287,13.084131448873412,4.103471225297575,Cold,1.6122275363000471,8.984799948874777,13.088271174172352,4.107610950596515
1087,S2,A_heavy,8.982183243486311,0.0015230199104733,1.0230923375369627,0.9362823408737736,10.941557921897047,1.959374678410736,Cold,1.0230923375369627,8.984799948874777,10.944174627285513,1.9619913837992016
1088,S2,A_heavy,9.021595282537085,0.0394120390507734,1.8743890852063947,2.0689774232041627,12.964961790947644,3.943366508410559,Cold,1.8743890852063947,9.051120963311288,12.994487471721847,3.972892189184762
